gen,ID_2020_A,OR_2020_A,OR_2021_A,WA_2020_A,WA_2021_A,all_A,ID_2020_A2,OR_2020_A2,OR_2021_A2,WA_2020_A2,WA_2021_A2,all_A2,ID_2020_ADICP,OR_2020_ADICP,OR_2021_ADICP,WA_2020_ADICP,WA_2021_ADICP,all_ADICP,ID_2020_aNDForm,OR_2020_aNDForm,OR_2021_aNDForm,WA_2020_aNDForm,WA_2021_aNDForm,all_aNDForm,ID_2020_Ash,OR_2020_Ash,OR_2021_Ash,WA_2020_Ash,WA_2021_Ash,all_Ash,ID_2020_B,OR_2020_B,OR_2021_B,WA_2020_B,WA_2021_B,all_B,ID_2020_B1,OR_2020_B1,OR_2021_B1,WA_2020_B1,WA_2021_B1,all_B1,ID_2020_B2,OR_2020_B2,OR_2021_B2,WA_2020_B2,WA_2021_B2,all_B2,ID_2020_C,OR_2020_C,OR_2021_C,WA_2020_C,WA_2021_C,all_C,ID_2020_CP,OR_2020_CP,OR_2021_CP,WA_2020_CP,WA_2021_CP,all_CP,ID_2020_ER6,OR_2020_ER6,OR_2021_ER6,WA_2020_ER6,WA_2021_ER6,all_ER6,ID_2020_kd,OR_2020_kd,OR_2021_kd,WA_2020_kd,WA_2021_kd,all_kd,ID_2020_NDICP,OR_2020_NDICP,OR_2021_NDICP,WA_2020_NDICP,WA_2021_NDICP,all_NDICP,ID_2020_SP,OR_2020_SP,OR_2021_SP,WA_2020_SP,WA_2021_SP,all_SP,PC1,PC2,PC3
11,13.7952763369268,12.7725672022991,11.9914780909277,9.62661097313499,7.25782870666637,11.088752261991,51.0378828236245,54.124683838542,52.9357667467818,57.9456158521992,59.5307099540399,55.1149318430375,0.805480218441816,1.22967322740588,1.07614906432788,0.914081716546375,0.811569502323404,0.967390745809072,27.4953414484068,42.430749486169,36.505525746349,34.0980991184478,30.2122378672558,34.1483907333257,11.5801373194316,7.88312081965483,7.98787606821135,7.93800980971083,7.0363938246781,8.48510756833734,82.4326472626788,79.9408722411656,81.9694269362333,85.5754824696863,87.5635002468404,83.4963858313209,43.9591144155311,34.825199842517,36.8945882081893,34.4536299252058,32.7532191886011,36.5771503160089,1.72163514332261,3.88653913956231,3.49858942672839,2.9881487826362,2.57572359242235,2.93412721693437,3.58722166946337,7.46899135254055,6.254775441023,4.9452935218938,4.90009599973913,5.43127559693197,22.8423028105779,16.0208670409361,17.2248773509424,18.4460711435065,16.7606737872439,18.2589584266414,57.3830553925459,49.3636731034211,51.8891243430459,50.5852688651584,49.731223007778,51.7904689423899,0.0644032547864639,0.0494696100137641,0.0551236491756017,0.0558718063549006,0.0559406688604974,0.0561617978382455,1.22678591272087,1.96647488094235,1.6208599383071,1.4698771173268,1.30620609675462,1.51804078921035,11.7288734536735,8.46539971224723,9.14724959299586,10.6301979584174,9.71214669495281,9.93677348245738,13.95308277,11.63904244,-0.647372566
12,15.5689960954927,12.8106196356894,12.3452125487752,9.20052138050879,6.56800526701659,11.2986709854965,46.7354106437882,52.1052600459014,51.5766721963447,58.6251862465666,59.0628093769855,53.6210677019173,0.798748846301422,1.12899639271951,1.17089439830381,0.95530555562436,0.803482511194715,0.971485540828764,26.718687125229,33.5109645632584,37.6407847875229,35.2287680319966,25.048137293484,31.6294683602982,11.0899773475222,7.29150463241947,7.69757230198449,7.39333955739674,6.65572115534941,8.02562299893447,81.2810395552951,80.8795124782426,81.7980196544166,85.4585025223282,88.9367248135016,83.6707598047568,49.351517936325,37.5855606941753,39.3590536628466,33.2105369860909,34.0725046699755,38.7158347898827,1.67295442587507,3.83166819766969,3.64183438167763,3.00951985674357,2.5919984659419,2.94959506558157,3.35380800725388,5.77150081206766,6.51720442518679,4.94071132682035,4.63727161110791,5.04409923648732,24.6691483157217,18.0513752782191,18.3498237795791,18.4651593326502,18.4564794857447,19.5983972383829,59.0413038679187,50.0100497593594,52.7749794907323,50.4511142852541,50.3454025698231,52.5245699946175,0.0650055399641324,0.0505264599265105,0.0555206922988122,0.0564383952819508,0.0572561437075046,0.0569494462357821,1.21202703046796,1.96701438645718,1.71372836276426,1.46440405514429,1.26670335007204,1.52477543698115,11.5234122069865,9.56041391666749,8.91434379883062,10.558474659635,10.6383035102012,10.2389896184642,-15.68300475,6.065373149,5.527280187
13,12.2138388533182,13.0710239110013,13.0542977913815,13.042414850533,7.82845169251595,11.84200541975,53.3654952391108,52.514709855543,51.8522364473897,53.4364490290916,58.0452908319809,53.8428362806232,0.800616979460626,1.20730920019524,1.12082048299886,0.880809183322527,0.796695848561895,0.961250338907829,27.7862907695018,37.3062914368546,36.1310862003473,35.339944469383,27.7263444040282,32.857991456023,11.0799822276788,7.58593491062884,8.03634162350782,7.77476032852168,7.09994626337017,8.31539307074147,83.8314891409814,79.981674696821,80.8021334387648,82.27078662822,87.3104915865282,82.8393150982631,40.9980166166896,36.5459563936715,39.050885230727,38.9076810932293,34.713408637228,38.0431895943091,1.6915888524245,4.14114847389219,3.68747408788481,2.68815807224561,2.44599592055619,2.93087308140066,3.58480596711367,7.0963440883535,6.05050019919992,4.81399969679259,4.70517957909472,5.25016590611088,22.2832048620289,16.991895757291,17.9679271778355,18.6285158855259,17.8807876865719,18.7504662738506,58.729713253395,49.5806164823983,52.1846587366062,52.1231238726852,50.3765011403336,52.5989226970837,0.069336002593284,0.0514966290133043,0.0557145560925537,0.0573344028196109,0.0578984491134019,0.058356007926431,1.23363503566911,2.01868299368394,1.81662813623834,1.3868308031231,1.23379611172872,1.53791461608864,11.8442069108633,8.92002355968077,9.27971630718236,10.2028835662604,9.99787832670149,10.0489417341376,11.37983626,13.21066315,-0.86608321
14,16.4416992036466,13.707117401811,12.6067033525806,9.27305595783097,7.11504796462702,11.8287247760992,46.2568369140516,50.6445370614568,50.5935894699294,58.8152523302772,58.9946233492666,53.0609678249963,0.796526625563068,1.27336684879798,1.05490552054107,0.905415803138871,0.794619969176564,0.96496695344351,28.5007702549645,40.6282574795435,36.1678631920204,35.0911340934659,27.9457465813944,33.6667543202777,11.7223760221607,7.62612563989562,8.09886219305255,7.75190391065913,7.18192891349514,8.47623933585262,80.3835244015173,79.1250330310564,81.8158887978314,85.8535217124966,88.5564225389851,83.1468780963774,49.4442242430947,37.7592971904081,39.0861196158818,33.5292880019916,34.0246527193888,38.768716354153,1.64665777418763,4.25837642108116,2.76999331468125,2.76965994037232,2.47771327185673,2.78448014443582,3.42818463959287,7.33607835546699,5.65640738271935,4.82230419919037,4.61426441261654,5.17144779791722,22.9392676186311,17.6942075586502,18.1519444657944,18.8172644056635,18.158185398676,19.1521738894831,58.3482041438035,48.8727751136247,51.2118951935914,50.1996818049173,49.5765170766182,51.641814666511,0.0634418237132853,0.0483266227511167,0.0554534831065172,0.0563833843016382,0.0570334676383745,0.0561277563021864,1.19707637213573,2.00316518325532,1.49476747236116,1.43370721847793,1.25646880118678,1.47703700948339,10.7210070991669,9.06519414565658,9.79629747973961,10.7744112833408,10.6821921092095,10.2078204234227,-6.639313597,3.651921642,-21.73346036
15,14.7768785143744,13.4721515050039,13.188810138724,9.72830129070372,7.24596991570299,11.6824222729018,48.6407474879858,50.6663720489775,50.60828465806,59.0266437386548,58.6424123737375,53.5168920614831,0.801055305807697,1.33638132143579,1.03847575044287,0.949034683010484,0.82025174330169,0.989039760799706,26.7577342158467,38.9418051506321,35.65535788379,35.0622686740127,26.0777851303002,32.4989902109163,11.616411995251,7.72689829544647,8.17639259065995,8.03053475071795,7.28359381366134,8.56676628914733,81.8849841532258,79.3082287630044,80.8258361047811,84.9301760218383,88.3562818989196,83.0611013883539,46.7820819540536,37.0706314204776,39.7196122843543,32.619606899287,34.4364243144906,38.1256713745326,1.72272611170276,4.44496495329745,3.23521139860423,2.91357749730656,2.53681782361344,2.97065955690489,3.3689677373959,7.66967448349436,5.60475907009028,4.99909920330454,4.71434340266029,5.27136877938907,23.8613709428957,17.8736758778037,18.4522424200676,18.1078875083694,18.610870939197,19.3812095376667,57.383860216852,49.9088819259855,52.6380929436081,47.6991459602906,50.2427458519915,51.5745453797455,0.0631298849853259,0.0489614606607617,0.0554246783774291,0.0499910514677812,0.0569380324214543,0.0548890215825504,1.21981180377469,2.03080305099216,1.70810998273702,1.39863980824626,1.23020660036308,1.51751424922264,11.4436083009272,9.38787276794163,8.84036290659122,10.4472311425277,10.838668359006,10.1915486953987,-4.412761241,4.93100958,-17.70574424
16,15.4429586598203,12.8298032876087,12.1922002694272,8.14586790605111,7.27085046499293,11.17633611758,47.6851273602205,52.6839683760216,51.9661493039361,60.6852216384564,57.9972667564994,54.2035466870268,0.806341069148308,1.21021625997181,1.10955901353439,0.833123343018336,0.827340869384583,0.957316111011484,27.3798284224718,39.2725327979064,38.0034962784367,35.7211383663598,29.2497322877276,33.9253456305805,11.0548164794665,7.22604028808588,7.67836367482043,7.3573851157883,6.63053305850961,7.98942772333415,81.1052200812093,80.3123120607872,81.8966612606346,86.8355239507199,87.5959198916759,83.5491274490054,47.3688572412805,36.4816641237195,38.4472631696227,31.4054773088024,34.1971142477445,37.5800752182339,1.76091458776582,3.95042562835013,3.32914303821223,2.78634414956574,2.56024530010925,2.87741454080063,3.62865615016811,6.84866747271908,6.38718749778546,5.094364984925,4.98497573352936,5.3887703678254,23.3663177448241,17.2271977878434,17.6145574659814,17.2640378235643,17.3480988795449,18.5640419403516,56.483941246539,49.323224875787,51.8320098673809,51.5365603597531,50.0726046650665,51.8496682029053,0.0631564140833031,0.0504436852914663,0.0558253244202468,0.0610266482184344,0.0582654443852178,0.0577435032797337,1.25532031104465,2.00837469453872,1.60629254514257,1.39792393543548,1.27282936757437,1.50814817074716,11.2979071330348,9.04786874165336,8.85593477599591,10.2242732136516,9.72894061429517,9.83098489572617,8.834311689,33.32981174,7.603517634
17,12.6690264749725,12.8190617854286,12.0673680090254,8.37879490989869,7.08547014016997,10.603944263899,52.1139210302249,52.4307727628394,51.7957458555244,60.7905274028904,59.0302763496491,55.2322486802256,0.802584769367813,1.22063088623407,1.03167053760258,0.913914898474083,0.798978661773923,0.953555950690494,28.0735885952231,39.3692547541636,36.0343177311795,34.4973313879839,26.5585412834606,32.9066067504022,11.1071402548308,7.12134701456633,7.77300195049774,7.62923048472571,6.75463136247234,8.07707021341858,83.3091742427211,80.0424205409199,82.0194819168476,86.4857004209176,88.3044473672019,84.0322448977216,42.0274040725846,36.3860778259498,38.2228228738886,31.915743476724,33.9145668555762,36.4933230209446,1.74274733863136,4.12788894968582,3.26421485972056,2.73671366374173,2.43937888986316,2.86218874032853,3.59272051293794,7.4236069750399,5.95214530296836,4.88037286810419,4.71641785378957,5.31305270256799,22.3770585923433,16.6630373947963,17.6963893523837,18.43014300188,17.4714567353036,18.5276170153414,57.8921034119539,50.1187075001449,52.927025657194,49.1355781028085,50.1615847593841,52.0469998862971,0.0662227220750092,0.0503354053601991,0.0556593715061638,0.0533933753180941,0.0577156127132861,0.0566652973945505,1.23015674189113,1.99190905329541,1.55949754043429,1.431983609251,1.25623308680677,1.49395600633572,11.5445254737581,8.50574903228785,8.78951563112565,10.7528106784435,10.6215932048892,10.0428388041009,-27.19213428,-27.32176891,32.29294918
18,13.1624713144477,13.9655908208602,13.3017487309465,10.5151960193376,8.04955689386404,11.7989127558912,52.5022775043592,50.9050416937578,50.7689119690572,58.3704927371148,58.925360906478,54.2944169621534,0.808614434568985,1.31526504778666,1.1414313678364,0.889602241096442,0.822312772487718,0.99544517275524,30.4013460754331,42.6230623722442,35.25509775148,35.3451648847539,30.9466942227468,34.9142730613316,10.8313194244122,7.61694730373235,8.09635784396843,8.28784464140769,7.1786449834822,8.40222283940057,82.7305740748288,78.5076271936903,80.705148887251,84.813936122813,87.0113775295558,82.7537327616278,41.5981829394895,36.9681573716473,38.7674815717177,34.5586129785767,33.7642535192613,37.1313376761385,1.70635115670264,4.27668688562851,3.71038626697615,2.69787096716076,2.45076584284814,2.96841222386324,3.82776254034378,7.99355641990946,5.91947183595564,4.91785256594495,4.92492477758558,5.51671362794788,21.0720737491907,17.0051444899545,17.9232631450157,18.7961900440361,17.8134586836561,18.5220260223706,56.1268095042924,48.9066762700657,51.2587289374684,50.4736743928452,49.6386386124231,51.280905543419,0.0644045331288496,0.0487435450041326,0.0551439499791199,0.0565184834262326,0.0560079290517491,0.0561636881180168,1.21401252746241,2.02127004261392,1.80104638434874,1.40027893571492,1.276638907209,1.5426493594698,11.1748046155467,8.57879994667522,9.75821709824117,10.785696887377,10.3536274856491,10.1302292066979,-28.52489668,7.01275931,-25.35250359
19,14.8413768068774,13.5167009401003,13.3313035682009,12.118986671575,9.34001260801304,12.6296761189533,49.3803418441003,52.7411182000958,52.0046117677045,55.1736063738423,53.9623627409355,52.6524081853357,0.807812542339438,1.20893008719377,1.06503208777717,1.00725737952635,0.846683197305374,0.987143058828421,29.1070617884811,36.7937787169301,37.3758829341768,35.7122477254505,32.728270083491,34.3434482497059,11.3591801395237,7.79843830686199,8.22003027459624,8.65940383941791,7.34081550886446,8.67557361385285,81.548045165502,79.6096444688468,80.6280478947169,82.9612467353946,84.7974790869756,81.9088926702872,45.1622328290903,36.7797361363501,39.3469049060996,37.1156571686824,37.0613856635778,39.09318334076,1.719793390386,4.03686850777471,3.21788934743525,2.761661348378,2.39728908572217,2.82670033593923,3.67480359974115,6.87631058658668,6.0677731692198,4.98611716960689,4.92516052317406,5.30603300966572,22.2679766717722,16.9343819868604,17.6320963422952,18.864224477669,17.374537939789,18.6146434836772,57.3775925878163,50.1338838541716,52.942791256044,48.3209147132453,50.8292885974209,51.9208942017396,0.0643580691586107,0.0512501993141757,0.0561374655269981,0.0477751877169284,0.0592996236736742,0.0557641090780774,1.23925242666591,1.9985322072028,1.65014643686247,1.4222716802733,1.15421772166216,1.49288409453333,11.0294050821531,8.94409941795324,8.896212660245,10.4639216981298,8.6142517596754,9.58957812363131,-2.458001435,0.48845119,5.236395694
20,14.8380912465822,13.4019764462414,12.4615978108962,9.05940380709422,7.39770501630592,11.431754865424,48.8017470598609,51.9327714670971,51.4605854748155,59.6535632464031,58.361053318037,54.0419441132427,0.805716056120438,1.26640979608032,1.13374231101899,0.804726565144765,0.807061677180687,0.963531281109039,29.6654697903246,43.0375043950525,36.806316674163,34.7583358051669,30.4556229299978,34.944649918941,11.2979797486912,7.23045411377612,7.99518631439026,7.86177319642675,7.04597968352709,8.28627461136228,81.4362107510515,79.308526369807,81.7501473096144,86.5019741987362,87.8736779891004,83.3741073236619,45.8859195777075,36.5617105751274,38.1550619887016,33.334920372509,34.0632539891479,37.6001733006387,1.68553065925082,4.27429178097513,3.58055749985564,2.58009182387415,2.35970168602087,2.89603468999532,3.72848742995721,7.61310614209813,6.32210967892286,4.7609250656604,4.79485697315213,5.44389705795814,22.1534643790611,16.8463690674836,17.7519950143183,18.5188622726758,17.5552797476509,18.565194096238,56.2426146983795,48.9897576400759,51.37174305336,50.3345992469891,49.671527676917,51.3220484631443,0.0656251192729268,0.0491592537187748,0.0555402395006791,0.0582080000562673,0.0573209070817634,0.0571707039260823,1.22395332113137,2.03735063897322,1.69411593244913,1.37069032936966,1.23082235915579,1.51138651621583,10.8898528485675,8.53320118019969,9.51553258817322,10.7888349108147,10.2256939820292,9.99062310195688,-13.90683758,9.496363591,10.68396362
21,15.5246546769578,13.6024488240097,12.6034064187097,10.2620697973995,7.19205612895483,11.8369271692063,48.3063058187652,50.6962496007194,50.6283925808748,57.0003609327094,58.3422784186596,52.9947174703457,0.805794647805083,1.29456218518257,1.10358431617423,0.860131732265922,0.81249274438169,0.9753131251619,28.8556739731162,40.0543349629899,35.4844796160987,34.2081763608686,27.8841581031507,33.2973646032448,11.3316654956952,7.59127470453374,8.01495252964282,8.03959460418228,7.07189894051955,8.40987725491472,80.9456644159902,79.0147773207089,81.4981177221325,84.9972335545102,88.1024201677521,82.9116426362187,46.4800614108038,37.3383765325551,38.8483277165753,35.2495727336734,34.188890052172,38.4210456891559,1.6841851981833,4.33868786331577,3.57071394153603,2.7379526310871,2.4883751268432,2.96398295219308,3.61994927306678,7.63164717790765,6.24128589278591,4.86260361942451,4.82927460360374,5.43695211335772,22.8253700109441,17.4263912577188,17.8636576109567,18.4299608697085,17.7236060455692,18.8537971589795,56.1215630078233,49.7690984818923,52.4470015398883,49.4094086447452,50.4162673957064,51.6326678140111,0.061880810961623,0.049512056549934,0.0560565321944135,0.0538558710106567,0.0590314770742855,0.0560673495581825,1.21770208696723,2.04228917902554,1.67402435434676,1.36629801848492,1.23184163289063,1.50643105434301,11.0578832493873,8.78444604248475,9.26007519514668,10.4796289193923,10.2535635176772,9.96711938481763,-8.996248733,1.659713477,-3.176078585
22,14.5266159394034,13.689003083227,12.6214686455354,11.0957098603218,6.7393567280521,11.734430851308,49.4979654144948,50.6914232893365,50.6251444199275,57.4017998623256,59.3472066626614,53.5127079297492,0.803218191419219,1.20103541738564,1.07421042946598,0.929029609694719,0.79418472879345,0.960335675351802,26.6840220838684,41.068587976077,36.8198540018533,34.7008640283027,24.2363951145213,32.7019446409246,11.2835706661172,7.3619476694702,7.79959684956708,8.1132202438176,6.78950500999967,8.26956808779434,81.9543235534013,79.2381800691931,81.6646696541378,84.2526949144031,89.0952253223099,83.241018702689,45.4137962433735,38.1054972467899,39.0780039521188,34.7730382668061,33.9705980523879,38.2681867522953,1.71027719018846,3.88689878662074,3.39210356289924,2.6732700286562,2.35062351238115,2.80263461614916,3.40503491862834,7.00818822716213,6.14639027170885,4.72501504781019,4.53062621652179,5.16305093636626,24.2370675127506,17.1238605700113,18.1166302264789,18.8101166998154,18.1049507852357,19.2785251588584,56.9184454269254,49.8843754867411,52.603596539868,48.347023368553,50.0124810723636,51.5531843788902,0.065993550149306,0.0491153222176416,0.0550095720687562,0.0482023614746917,0.0555627110118356,0.0547767033844462,1.26334651185296,2.01280815585573,1.66144099503424,1.38900641569495,1.1392970762709,1.49317983094176,12.0126609559575,8.51098750820921,9.12641053581301,10.6606344951285,10.8614260622008,10.2344239114618,-22.58101234,9.831774274,7.50872466
23,14.6305792088594,13.2755013394156,12.646215513494,7.28281531337414,8.27239480495207,11.221501236019,49.8346097266539,51.6087283819224,51.2425008940688,61.7323267861283,56.401788156745,54.1639907891037,0.805378499942391,1.20019844969731,1.13446713580178,0.859568320247184,0.79050627351226,0.958023735840186,28.128044848506,40.355160270527,38.6980091308338,34.972563451384,30.1024946901313,34.4512544782764,11.3811280464737,7.2792055236239,7.93065480949566,7.7054627240583,6.96136011229896,8.25156224319009,81.6825979067602,79.8429862629815,81.5980723797658,87.7288441069554,86.6585914608877,83.5022184234701,45.4863974017521,37.6813880106957,39.3987992475282,30.9212838309251,35.837807338801,37.8651351659404,1.68037750530247,4.02801253223203,3.50502886135725,2.72129167249132,2.417195064819,2.87038112724042,3.56735764867735,6.89237155723372,6.30358165229775,4.82440506267719,4.71537841114801,5.2606188664068,23.2030075681502,17.366278300366,17.9191101860617,18.6830252311899,17.8071982864668,18.9957239144469,56.7508608388074,49.4374042178401,51.9850317992141,49.149779176036,50.1887673805404,51.5023686824876,0.0640260154841655,0.051391332387236,0.0563769045958276,0.0567674293773021,0.0600929281134768,0.0577309219916016,1.22878191830436,2.01671120446994,1.67674054059145,1.38809693024331,1.20728634746668,1.50352338821515,11.6574685477342,8.92761590775735,9.14245547661001,10.8397992838744,9.37647647447701,9.98876313809061,-26.44648031,14.3253246,-23.44788836
24,13.1301738111753,12.8144723031002,12.6405621863569,13.6862811858292,7.66468081748602,11.9872340607895,51.4655605309567,53.4418030298201,52.4761804087807,52.6691789509566,58.568206271184,53.7241858383396,0.805839075294537,1.23369251115335,1.10984635726881,0.96630174417569,0.853494888632484,0.993834915304974,28.4055287185356,42.3085543670001,36.9337545257728,35.3487848849609,30.4520255352931,34.6897296063125,10.9428567159326,7.17767313866565,7.97753348988898,8.54152096555778,7.02283169646706,8.33248320130241,82.9682532727175,80.0894541089512,81.1975411756012,81.6263942669395,87.4998340464349,82.6762953741289,43.3972974652425,35.4017581924089,37.7326547812131,39.6512145340085,34.0401940291631,38.0446238004072,1.61973768113817,4.07864376406961,3.56661565641718,2.68894561449632,2.35073152196316,2.86093484761689,3.56834496043285,7.61251469915577,6.17363430901098,4.83903995136988,4.7552305791377,5.38975289982143,22.9202832805682,16.2552512677316,18.0967491528597,19.2555107266479,18.0749809688271,18.9205550793269,56.9213527125618,49.1604755141819,51.6052222920145,49.4697311564362,49.7685982212009,51.3850759792791,0.0662818281608081,0.0489362372522912,0.0543551263688954,0.047436712101515,0.0533944154122606,0.0540808638591541,1.19021874752354,1.99215173339004,1.68625476824603,1.42975408356128,1.24859826346105,1.50939551923639,11.530038617799,8.30607611944418,9.42314496378528,10.4712781463959,10.989886748716,10.1440849192281,-17.64221741,18.69564748,-0.780086104
25,11.2412607113583,12.9053941111934,12.3261865021211,11.3152216383674,7.11475951271186,10.9805644951504,53.5085195359319,54.2017375581498,52.9876247524127,56.9338055794873,58.5188912817972,55.2301157415558,0.802399867903494,1.24041830289047,1.14047985670529,1.04422579531894,0.839598073590389,1.01342437928172,26.0671469931735,36.4255702837715,36.3510218526413,34.995985849606,27.0636718735966,32.1806793705578,10.9535992369911,7.69524848189056,8.17478254134069,8.71457252148348,7.28148257073783,8.56393707048874,84.6728326724934,80.0606147597933,81.4266534648683,83.6569587870295,87.6800571679335,83.4994233704236,41.3278783761174,35.0599064581711,37.1451473528784,34.6620408095593,33.7429542402344,36.3875854473921,1.70054608039291,4.15438771704709,3.80355466301511,2.88316635705369,2.44412958202329,2.99715687990642,3.48389906563972,6.85971876694945,6.50065759949553,4.96849323272803,4.85630036054202,5.33381380507095,23.4884646572558,17.9853064149003,18.1538798226868,19.2973666244273,18.1611028613774,19.4172240761295,58.8707058213545,49.598185134829,52.2069004903248,47.0180726770663,49.8881398749435,51.5164007997036,0.0711877053068641,0.048974803919338,0.054463716430326,0.0420686305916912,0.0537541936985381,0.0540898099893515,1.1993639411789,1.98956279500749,1.82069800208721,1.4515720674023,1.20145250804713,1.5325298627446,12.2198800746889,9.86695798021418,9.69083859883169,10.9542266521727,10.361811547564,10.6187429706943,-6.753055785,-24.24256155,45.64773173
26,14.5174638552328,13.7378661223764,12.9793529417787,9.81116271581798,8.81133992795677,11.9714371126325,49.4481529446455,51.7446433303523,51.3339731577944,58.257251482573,55.858783374528,53.3285608579787,0.809165795429085,1.3049347918398,1.04156645154619,0.908616294317562,0.845153964924601,0.981887459611449,28.9319416082249,43.413379901388,38.4705837720004,37.3161843772216,32.8671887468546,36.1998556811379,10.6320682964875,7.49863004433624,7.94386659332284,7.73384816979171,6.97868460340514,8.15741954146869,81.6625509648105,78.7790875716146,80.9634492303206,84.8107995028148,85.3988312800433,82.3229437099207,45.1752196816159,36.4699147238279,38.3466113408682,33.0034075511796,35.2010759475191,37.6392458490022,1.83112944864813,4.32592532022419,2.913814897305,3.03482377532536,2.70892825595405,2.96292433949135,3.90692535535762,7.9499796264026,6.12074419962528,5.37360741806082,5.31536903737084,5.73332512736343,21.7441264348208,16.471622133868,17.0311366909219,17.0372298241971,16.4686185329397,17.7505467233495,56.9614341490811,49.3367966637323,51.8512003643925,49.4658375526037,50.0882701686404,51.54070777969,0.0621851131035601,0.0480359192583408,0.0554656580474469,0.053815310543569,0.0570738053942012,0.0553151612694236,1.2497122056138,1.98450962848115,1.53798543792238,1.46131016346486,1.34401570143464,1.51550662738336,10.9063194833799,8.4019137029922,8.96901017031854,9.9181166996617,8.75569208299996,9.39021042787045,-39.83973656,8.699731449,-3.647357208
27,14.6407123317376,12.4271084757302,11.9332703779965,8.85839512894045,7.08536139440348,10.9889695417616,48.8850090397672,53.3301452080748,52.4010334596357,59.0564471833654,58.9100470505609,54.5165363882808,0.801464962743392,1.17367829899059,1.15166964650725,0.857951931797321,0.774863535894543,0.951925675186617,28.8963944175286,38.3862859028768,36.6746241357655,34.7216956170696,27.4369234769367,33.2231847100355,11.1502276597801,7.02465022075209,7.67067593691643,7.66188280776001,6.62045219821954,8.02557776468563,81.6509199210738,80.8910317836679,82.1998285926218,86.2564305276901,88.265587758299,83.8527597166705,46.0456153068019,35.8442283615481,37.8870690930528,32.9904067561089,33.7952527421582,37.312514451934,1.70495007155958,3.87576594186031,3.77011376630763,2.84020097897396,2.46266230684319,2.93073861310893,3.61867901531493,6.71951324933276,6.45538922192388,4.8713208335635,4.68978892069615,5.27093824816624,22.3320746599555,16.9982364108794,17.685682355178,17.9663994373917,17.4553164228292,18.4875418572468,57.5710060126052,49.4941140309136,52.0652016345504,50.2987027004453,50.2300287302714,51.9318106217572,0.064674075490549,0.0506389683105133,0.0560594344172039,0.0582206345779763,0.0590410926572234,0.0577268410906932,1.21076074500664,2.00217321880337,1.76896722428708,1.40434989581477,1.22485782152017,1.52222178108641,10.9543629446558,8.92602598206328,9.1968791148693,10.4100860188215,10.1077404093285,9.91901889394767,-23.0506465,22.53752852,-5.008171486
28,15.3235969811538,15.0823805341195,14.300009518069,11.9943866269174,8.78811543617175,13.0976978192863,48.2731727117054,47.5358993611711,48.5014419112352,55.8847455136315,55.7132892414945,51.1817097478475,0.811944347401631,1.31716979938302,1.12084456107438,1.01432900554625,0.850289705902894,1.02291548386163,26.8731502754121,44.6428830638745,38.6441795775299,36.2960103089607,30.2093295670043,35.3331105585563,11.7709211794004,7.69289275246418,8.09386051119507,8.22646728723349,7.17537025389329,8.59190239683729,81.2806458512957,77.2653974637921,79.607990324083,82.7280850701189,86.0372786802431,81.3838794779065,46.5753572704884,40.1738861826759,41.5013894345221,35.4783606081349,36.4786191885118,40.0415225368666,1.7174764565285,4.12555287049497,3.3743959065393,2.96645091329771,2.51005480097688,2.93878618956747,3.6148412350898,7.84586738874825,6.35927957671544,5.10658492911365,5.02592210102319,5.59049904613807,24.3809190962152,17.3632505369736,18.1345652253294,18.6553263161009,18.1319869822305,19.3332096313699,55.2676982366745,49.638683710819,52.2676150513482,49.1749023945669,50.0717130098114,51.284122480644,0.0612697378484895,0.0479599918719867,0.054830751918416,0.0458655548042633,0.054970247885895,0.0529792568658101,1.25732345469244,1.97730036604186,1.68333125362169,1.470192246782,1.24465252672817,1.52655996957323,11.7487338314757,8.26173633583011,8.32199237853635,10.3076349445246,9.65590997257064,9.65920149258748,-7.56444127,32.1229389,-2.629499079
29,14.5526212792998,14.2304046959479,13.6295022063234,10.2659620819642,8.44448842766704,12.2245957382405,49.1155103974415,49.8202462585029,50.038832641594,56.8796427598225,56.9208519796254,52.5550168073973,0.803438607836049,1.23381048550877,1.15160037137736,0.857107107515159,0.792023763221829,0.967596067091833,27.2433619392523,40.946018688829,37.5307735836413,34.7286669876969,26.007962199698,33.2913566798235,12.1113388481755,7.88412961721721,8.39028829208283,8.26400070071531,7.56407328754786,8.84276614914774,82.0913732231004,78.7816271192699,80.718854901118,85.1506869304019,87.2574631091023,82.8000010565985,46.212507063901,38.8725977760865,40.6233931679324,35.5626698025781,36.0111313286264,39.4564598278249,1.64275384375877,3.96585807057469,3.43394222306247,2.79010437853031,2.37618713350556,2.84176912988636,3.40123379690996,7.06944747429418,6.19549857926931,4.66448703791205,4.41881303957239,5.14989598559158,24.0915055663149,17.7176078307895,18.923672556853,19.196030214268,19.3215304800025,19.8500693296456,56.9147090653907,49.318983046254,51.8236052821243,50.6662183105564,50.2395181781961,51.7926067765043,0.0662884402801356,0.0491262022945631,0.055571722709313,0.0583481497584006,0.0574252165802533,0.0573519463245331,1.22533736188636,1.99825987897081,1.73144782298342,1.42422376081298,1.26929465484857,1.52971269590043,11.8254346358744,8.85933639436632,9.1458264486471,10.6321131473057,11.2863073763267,10.349803600504,-13.8500298,2.169122842,40.86045796
